date,label,cash,gross_exposure,equity,cash_weight
2023-07-20,SPY_buyhold,0.0,124360.48834826676,124360.48834826676,0.0
2023-07-21,SPY_buyhold,0.0,124360.48834826676,124360.48834826676,0.0
2023-07-24,SPY_buyhold,0.0,124916.05871680111,124916.05871680111,0.0
2023-07-25,SPY_buyhold,0.0,125257.06158689666,125257.06158689666,0.0
2023-07-26,SPY_buyhold,0.0,125276.33453182912,125276.33453182912,0.0
2023-07-27,SPY_buyhold,0.0,124445.75206462941,124445.75206462941,0.0
2023-07-28,SPY_buyhold,0.0,125664.11588966993,125664.11588966993,0.0
2023-07-31,SPY_buyhold,0.0,125903.38118174969,125903.38118174969,0.0
2023-08-01,SPY_buyhold,0.0,125543.09670082916,125543.09670082916,0.0
2023-08-02,SPY_buyhold,0.0,123796.70271363712,123796.70271363712,0.0
2023-08-03,SPY_buyhold,0.0,123441.90374267264,123441.90374267264,0.0
2023-08-04,SPY_buyhold,0.0,122883.62094978406,122883.62094978406,0.0
2023-08-07,SPY_buyhold,0.0,123956.20713109529,123956.20713109529,0.0
2023-08-08,SPY_buyhold,0.0,123417.17128546165,123417.17128546165,0.0
2023-08-09,SPY_buyhold,0.0,122592.08299411049,122592.08299411049,0.0
2023-08-10,SPY_buyhold,0.0,122636.09706214647,122636.09706214647,0.0
2023-08-11,SPY_buyhold,0.0,122564.5861171902,122564.5861171902,0.0
2023-08-14,SPY_buyhold,0.0,123241.1410109953,123241.1410109953,0.0
2023-08-15,SPY_buyhold,0.0,121805.51459494676,121805.51459494676,0.0
2023-08-16,SPY_buyhold,0.0,120911.70577602615,120911.70577602615,0.0
2023-08-17,SPY_buyhold,0.0,119990.35675072274,119990.35675072274,0.0
2023-08-18,SPY_buyhold,0.0,120048.09759248758,120048.09759248758,0.0
2023-08-21,SPY_buyhold,0.0,120829.18048169528,120829.18048169528,0.0
2023-08-22,SPY_buyhold,0.0,120501.9043853286,120501.9043853286,0.0
2023-08-23,SPY_buyhold,0.0,121844.03448713417,121844.03448713417,0.0
2023-08-24,SPY_buyhold,0.0,120155.36400992196,120155.36400992196,0.0
2023-08-25,SPY_buyhold,0.0,121002.44633645234,121002.44633645234,0.0
2023-08-28,SPY_buyhold,0.0,121769.76778836113,121769.76778836113,0.0
2023-08-29,SPY_buyhold,0.0,123529.92321285208,123529.92321285208,0.0
2023-08-30,SPY_buyhold,0.0,124038.72375953366,124038.72375953366,0.0
2023-08-31,SPY_buyhold,0.0,123857.20797511126,123857.20797511126,0.0
2023-09-01,SPY_buyhold,0.0,124088.20600574066,124088.20600574066,0.0
2023-09-05,SPY_buyhold,0.0,123551.9085821388,123551.9085821388,0.0
2023-09-06,SPY_buyhold,0.0,122721.3521126166,122721.3521126166,0.0
2023-09-07,SPY_buyhold,0.0,122344.55910647291,122344.55910647291,0.0
2023-09-08,SPY_buyhold,0.0,122528.83931060458,122528.83931060458,0.0
2023-09-11,SPY_buyhold,0.0,123334.65465702327,123334.65465702327,0.0
2023-09-12,SPY_buyhold,0.0,122658.0997632182,122658.0997632182,0.0
2023-09-13,SPY_buyhold,0.0,122801.11298723819,122801.11298723819,0.0
2023-09-14,SPY_buyhold,0.0,123859.95506303554,123859.95506303554,0.0
2023-09-15,SPY_buyhold,0.0,122367.63637821533,122367.63637821533,0.0
2023-09-18,SPY_buyhold,0.0,122439.40729994675,122439.40729994675,0.0
2023-09-19,SPY_buyhold,0.0,122185.49664953252,122185.49664953252,0.0
2023-09-20,SPY_buyhold,0.0,121062.1976652785,121062.1976652785,0.0
2023-09-21,SPY_buyhold,0.0,119061.2257539493,119061.2257539493,0.0
2023-09-22,SPY_buyhold,0.0,118793.52766855866,118793.52766855866,0.0
2023-09-25,SPY_buyhold,0.0,119293.06437615174,119293.06437615174,0.0
2023-09-26,SPY_buyhold,0.0,117540.49160760321,117540.49160760321,0.0
2023-09-27,SPY_buyhold,0.0,117587.42608141356,117587.42608141356,0.0
2023-09-28,SPY_buyhold,0.0,118269.12851536699,118269.12851536699,0.0
2023-09-29,SPY_buyhold,0.0,117982.11415558135,117982.11415558135,0.0
2023-10-02,SPY_buyhold,0.0,117935.16234998599,117935.16234998599,0.0
2023-10-03,SPY_buyhold,0.0,116356.48804634741,116356.48804634741,0.0
2023-10-04,SPY_buyhold,0.0,117203.81301786796,117203.81301786796,0.0
2023-10-05,SPY_buyhold,0.0,117159.63429787438,117159.63429787438,0.0
2023-10-06,SPY_buyhold,0.0,118550.64003341156,118550.64003341156,0.0
2023-10-09,SPY_buyhold,0.0,119309.63356262246,119309.63356262246,0.0
2023-10-10,SPY_buyhold,0.0,119930.6140877891,119930.6140877891,0.0
2023-10-11,SPY_buyhold,0.0,120421.88353393185,120421.88353393185,0.0
2023-10-12,SPY_buyhold,0.0,119687.74378442702,119687.74378442702,0.0
2023-10-13,SPY_buyhold,0.0,119091.59104128894,119091.59104128894,0.0
2023-10-16,SPY_buyhold,0.0,120344.61843635187,120344.61843635187,0.0
