date,label,cash,gross_exposure,equity,cash_weight
2024-12-03,equal_weight,0.0,246263.30077704138,246263.30077704138,0.0
2024-12-04,equal_weight,0.0,250058.3339187235,250058.3339187235,0.0
2024-12-05,equal_weight,0.0,266990.8741551161,266990.8741551161,0.0
2024-12-06,equal_weight,0.0,271237.8197115342,271237.8197115342,0.0
2024-12-09,equal_weight,0.0,276490.13264086185,276490.13264086185,0.0
2024-12-10,equal_weight,0.0,274293.19433165895,274293.19433165895,0.0
2024-12-11,equal_weight,0.0,264081.91435121937,264081.91435121937,0.0
2024-12-12,equal_weight,0.0,252812.8347729262,252812.8347729262,0.0
2024-12-13,equal_weight,0.0,259404.19549937735,259404.19549937735,0.0
2024-12-16,equal_weight,0.0,274153.0636544687,274153.0636544687,0.0
2024-12-17,equal_weight,0.0,278262.857790514,278262.857790514,0.0
2024-12-18,equal_weight,0.0,261204.9380314888,261204.9380314888,0.0
2024-12-19,equal_weight,0.0,253055.48251917696,253055.48251917696,0.0
2024-12-20,equal_weight,0.0,274692.183796316,274692.183796316,0.0
2024-12-23,equal_weight,0.0,280920.8155021341,280920.8155021341,0.0
2024-12-24,equal_weight,0.0,291480.09336706315,291480.09336706315,0.0
2024-12-26,equal_weight,0.0,301629.4603905574,301629.4603905574,0.0
2024-12-27,equal_weight,0.0,292684.4840904226,292684.4840904226,0.0
2024-12-30,equal_weight,0.0,286596.45688980387,286596.45688980387,0.0
2024-12-31,equal_weight,0.0,275555.93984279095,275555.93984279095,0.0
2025-01-02,equal_weight,0.0,275888.69871169183,275888.69871169183,0.0
2025-01-03,equal_weight,0.0,294715.53625164315,294715.53625164315,0.0
2025-01-06,equal_weight,0.0,306080.22026764,306080.22026764,0.0
2025-01-07,equal_weight,0.0,295272.38779467595,295272.38779467595,0.0
2025-01-08,equal_weight,0.0,255455.0538261807,255455.0538261807,0.0
2025-01-10,equal_weight,0.0,253323.51065651755,253323.51065651755,0.0
2025-01-13,equal_weight,0.0,240557.3495858983,240557.3495858983,0.0
2025-01-14,equal_weight,0.0,245649.4959641704,245649.4959641704,0.0
2025-01-15,equal_weight,0.0,274889.4307577263,274889.4307577263,0.0
2025-01-16,equal_weight,0.0,274408.4918912958,274408.4918912958,0.0
2025-01-17,equal_weight,0.0,269955.25508885423,269955.25508885423,0.0
2025-01-21,equal_weight,0.0,289365.08137148747,289365.08137148747,0.0
2025-01-22,equal_weight,0.0,280450.173127422,280450.173127422,0.0
2025-01-23,equal_weight,0.0,279209.4712811473,279209.4712811473,0.0
2025-01-24,equal_weight,0.0,279452.4020964052,279452.4020964052,0.0
2025-01-27,equal_weight,0.0,263222.1824519384,263222.1824519384,0.0
2025-01-28,equal_weight,0.0,265158.14844837226,265158.14844837226,0.0
2025-01-29,equal_weight,0.0,266070.2490203742,266070.2490203742,0.0
2025-01-30,equal_weight,0.0,266727.5080998963,266727.5080998963,0.0
2025-01-31,equal_weight,0.0,267402.96607098886,267402.96607098886,0.0
2025-02-03,equal_weight,0.0,266820.87005606876,266820.87005606876,0.0
2025-02-04,equal_weight,0.0,271180.71438269416,271180.71438269416,0.0
2025-02-05,equal_weight,0.0,275414.7459055943,275414.7459055943,0.0
2025-02-06,equal_weight,0.0,272031.2591425689,272031.2591425689,0.0
2025-02-07,equal_weight,0.0,267831.48535020486,267831.48535020486,0.0
2025-02-10,equal_weight,0.0,268599.429340368,268599.429340368,0.0
2025-02-11,equal_weight,0.0,259542.65262107068,259542.65262107068,0.0
2025-02-12,equal_weight,0.0,261865.26546888106,261865.26546888106,0.0
2025-02-13,equal_weight,0.0,265752.0110250986,265752.0110250986,0.0
2025-02-14,equal_weight,0.0,266307.21560393745,266307.21560393745,0.0
2025-02-18,equal_weight,0.0,268268.7335543311,268268.7335543311,0.0
2025-02-19,equal_weight,0.0,271324.5498387124,271324.5498387124,0.0
2025-02-20,equal_weight,0.0,269174.2089898642,269174.2089898642,0.0
2025-02-21,equal_weight,0.0,257916.31376974258,257916.31376974258,0.0
2025-02-24,equal_weight,0.0,249531.69522151406,249531.69522151406,0.0
2025-02-25,equal_weight,0.0,234277.55804388825,234277.55804388825,0.0
2025-02-26,equal_weight,0.0,239653.12460088741,239653.12460088741,0.0
2025-02-27,equal_weight,0.0,223206.51854234404,223206.51854234404,0.0
2025-02-28,equal_weight,0.0,226105.54503183265,226105.54503183265,0.0
