date,label,cash,gross_exposure,equity,cash_weight
2019-12-04,strategy_topk_horizon,0.0,102477.84757363731,102477.84757363731,0.0
2019-12-05,strategy_topk_horizon,0.0,102493.69011750081,102493.69011750081,0.0
2019-12-06,strategy_topk_horizon,0.0,102871.62835288225,102871.62835288225,0.0
2019-12-09,strategy_topk_horizon,0.0,102677.05916808073,102677.05916808073,0.0
2019-12-10,strategy_topk_horizon,0.0,102588.64119045415,102588.64119045415,0.0
2019-12-11,strategy_topk_horizon,0.0,103063.55600853797,103063.55600853797,0.0
2019-12-12,strategy_topk_horizon,0.0,103476.02434128785,103476.02434128785,0.0
2019-12-13,strategy_topk_horizon,0.0,103720.90606375357,103720.90606375357,0.0
2019-12-16,strategy_topk_horizon,0.0,104223.53278562674,104223.53278562674,0.0
2019-12-17,strategy_topk_horizon,0.0,104160.57869811593,104160.57869811593,0.0
2019-12-18,strategy_topk_horizon,0.0,104177.12953991302,104177.12953991302,0.0
2019-12-19,strategy_topk_horizon,0.0,104389.91362547426,104389.91362547426,0.0
2019-12-20,strategy_topk_horizon,0.0,104769.68504370301,104769.68504370301,0.0
2019-12-23,strategy_topk_horizon,0.0,105044.15478270393,105044.15478270393,0.0
2019-12-24,strategy_topk_horizon,0.0,105307.03942216358,105307.03942216358,0.0
2019-12-26,strategy_topk_horizon,0.0,105675.5549645742,105675.5549645742,0.0
2019-12-27,strategy_topk_horizon,0.0,105719.41375415032,105719.41375415032,0.0
2019-12-30,strategy_topk_horizon,0.0,105388.91108342026,105388.91108342026,0.0
2019-12-31,strategy_topk_horizon,0.0,105448.88677968309,105448.88677968309,0.0
2020-01-02,strategy_topk_horizon,0.0,105833.0136031119,105833.0136031119,0.0
2020-01-03,strategy_topk_horizon,0.0,105882.27647147172,105882.27647147172,0.0
2020-01-06,strategy_topk_horizon,0.0,105941.83136359398,105941.83136359398,0.0
2020-01-07,strategy_topk_horizon,0.0,105671.86417587759,105671.86417587759,0.0
2020-01-08,strategy_topk_horizon,0.0,105539.2092864136,105539.2092864136,0.0
2020-01-09,strategy_topk_horizon,0.0,105808.76726549669,105808.76726549669,0.0
2020-01-10,strategy_topk_horizon,0.0,105682.21448886966,105682.21448886966,0.0
2020-01-13,strategy_topk_horizon,0.0,106125.28736859167,106125.28736859167,0.0
2020-01-14,strategy_topk_horizon,0.0,106085.08563620548,106085.08563620548,0.0
2020-01-15,strategy_topk_horizon,0.0,106286.03835951928,106286.03835951928,0.0
2020-01-16,strategy_topk_horizon,0.0,106837.74876536996,106837.74876536996,0.0
2020-01-17,strategy_topk_horizon,0.0,106918.64355257593,106918.64355257593,0.0
2020-01-21,strategy_topk_horizon,0.0,106608.45468128157,106608.45468128157,0.0
2020-01-22,strategy_topk_horizon,0.0,106531.7252286618,106531.7252286618,0.0
2020-01-23,strategy_topk_horizon,0.0,106728.08018075692,106728.08018075692,0.0
2020-01-24,strategy_topk_horizon,0.0,106228.1806610652,106228.1806610652,0.0
2020-01-27,strategy_topk_horizon,0.0,104742.34749573757,104742.34749573756,0.0
2020-01-28,strategy_topk_horizon,0.0,105167.20868550638,105167.20868550638,0.0
2020-01-29,strategy_topk_horizon,0.0,105176.85555541114,105176.85555541114,0.0
2020-01-30,strategy_topk_horizon,0.0,105122.4084442127,105122.4084442127,0.0
