date,label,SPY,QQQ,NVTS,IONQ
2023-06-21,spy_ief_60_40,0.6031143328968903,0.0,0.0,0.0
2023-06-22,spy_ief_60_40,0.6039764961173794,0.0,0.0,0.0
2023-06-23,spy_ief_60_40,0.6021599274091568,0.0,0.0,0.0
2023-06-26,spy_ief_60_40,0.6011787533469815,0.0,0.0,0.0
2023-06-27,spy_ief_60_40,0.6021093261481142,0.0,0.0,0.0
2023-06-28,spy_ief_60_40,0.6022301106671468,0.0,0.0,0.0
2023-06-29,spy_ief_60_40,0.603172046591166,0.0,0.0,0.0
2023-06-30,spy_ief_60_40,0.6059766399801247,0.0,0.0,0.0
2023-07-03,spy_ief_60_40,0.6062511460477897,0.0,0.0,0.0
2023-07-05,spy_ief_60_40,0.6058958180594719,0.0,0.0,0.0
2023-07-06,spy_ief_60_40,0.6040170747258556,0.0,0.0,0.0
2023-07-07,spy_ief_60_40,0.6034123059994729,0.0,0.0,0.0
2023-07-10,spy_ief_60_40,0.6040170747258556,0.0,0.0,0.0
2023-07-11,spy_ief_60_40,0.6055344219158479,0.0,0.0,0.0
2023-07-12,spy_ief_60_40,0.599800958041613,0.0,0.0,0.0
2023-07-13,spy_ief_60_40,0.601697146662476,0.0,0.0,0.0
2023-07-14,spy_ief_60_40,0.6015477940938887,0.0,0.0,0.0
2023-07-17,spy_ief_60_40,0.6023782961209804,0.0,0.0,0.0
2023-07-18,spy_ief_60_40,0.6041501271470238,0.0,0.0,0.0
2023-07-19,spy_ief_60_40,0.6046812637536415,0.0,0.0,0.0
2023-07-20,spy_ief_60_40,0.6030889151646518,0.0,0.0,0.0
2023-07-21,spy_ief_60_40,0.6030889151646518,0.0,0.0,0.0
2023-07-24,spy_ief_60_40,0.604155419696091,0.0,0.0,0.0
2023-07-25,spy_ief_60_40,0.6048071943485399,0.0,0.0,0.0
2023-07-26,spy_ief_60_40,0.6005484626193706,0.0,0.0,0.0
2023-07-27,spy_ief_60_40,0.5989516331711695,0.0,0.0,0.0
2023-07-28,spy_ief_60_40,0.6012896422351737,0.0,0.0,0.0
2023-07-31,spy_ief_60_40,0.6017455875351266,0.0,0.0,0.0
2023-08-01,spy_ief_60_40,0.6010586295886372,0.0,0.0,0.0
2023-08-02,spy_ief_60_40,0.5976948946106031,0.0,0.0,0.0
2023-08-03,spy_ief_60_40,0.5970045706610194,0.0,0.0,0.0
2023-08-04,spy_ief_60_40,0.5959135232976731,0.0,0.0,0.0
2023-08-07,spy_ief_60_40,0.5980044685612396,0.0,0.0,0.0
2023-08-08,spy_ief_60_40,0.5969563609661235,0.0,0.0,0.0
2023-08-09,spy_ief_60_40,0.5982391710592914,0.0,0.0,0.0
2023-08-10,spy_ief_60_40,0.5983254447254708,0.0,0.0,0.0
2023-08-11,spy_ief_60_40,0.5981852545630965,0.0,0.0,0.0
2023-08-14,spy_ief_60_40,0.5995076701003804,0.0,0.0,0.0
2023-08-15,spy_ief_60_40,0.5966911149204204,0.0,0.0,0.0
2023-08-16,spy_ief_60_40,0.5949174532238563,0.0,0.0,0.0
2023-08-17,spy_ief_60_40,0.5930727380120141,0.0,0.0,0.0
2023-08-18,spy_ief_60_40,0.5931888394466901,0.0,0.0,0.0
2023-08-21,spy_ief_60_40,0.5947529041830054,0.0,0.0,0.0
2023-08-22,spy_ief_60_40,0.5940990225704226,0.0,0.0,0.0
2023-08-23,spy_ief_60_40,0.6020547287053669,0.0,0.0,0.0
2023-08-24,spy_ief_60_40,0.5987063163507349,0.0,0.0,0.0
2023-08-25,spy_ief_60_40,0.6003929835620628,0.0,0.0,0.0
2023-08-28,spy_ief_60_40,0.6019086427148911,0.0,0.0,0.0
2023-08-29,spy_ief_60_40,0.6053423451052549,0.0,0.0,0.0
2023-08-30,spy_ief_60_40,0.606323902049893,0.0,0.0,0.0
2023-08-31,spy_ief_60_40,0.6059742900288818,0.0,0.0,0.0
2023-09-01,spy_ief_60_40,0.606419100706405,0.0,0.0,0.0
2023-09-05,spy_ief_60_40,0.6053848595383468,0.0,0.0,0.0
2023-09-06,spy_ief_60_40,0.6037723733061694,0.0,0.0,0.0
2023-09-07,spy_ief_60_40,0.6009402256481642,0.0,0.0,0.0
