date,label,cash,gross_exposure,equity,cash_weight
2023-07-26,spy_ief_60_40,45807.56837481264,68868.5915298206,114676.15990463324,0.3994515373806294
2023-07-27,spy_ief_60_40,45807.56837481264,68411.99256498678,114219.56093979941,0.40104836682883055
2023-07-28,spy_ief_60_40,45807.56837481264,69081.76791333965,114889.33628815229,0.3987103577648263
2023-07-31,spy_ief_60_40,45807.56837481264,69213.30004771349,115020.86842252614,0.39825441246487325
2023-08-01,spy_ief_60_40,45807.56837481264,69015.23961719582,114822.80799200846,0.39894137041136285
2023-08-02,spy_ief_60_40,45807.56837481264,68055.18842633419,113862.75680114684,0.40230510538939684
2023-08-03,spy_ief_60_40,45807.56837481264,67860.14356412723,113667.71193893987,0.4029954293389805
2023-08-04,spy_ief_60_40,45807.56837481264,67553.23683856525,113360.8052133779,0.40408647670232684
2023-08-07,spy_ief_60_40,45807.56837481264,68142.87333996277,113950.4417147754,0.4019955314387605
2023-08-08,spy_ief_60_40,45807.56837481264,67846.54730510864,113654.11567992129,0.40304363903387647
2023-08-09,spy_ief_60_40,45478.57610214338,67719.55777779009,113198.13387993348,0.4017608289407086
2023-08-10,spy_ief_60_40,45478.57610214338,67743.87103808066,113222.44714022405,0.40167455527452917
2023-08-11,spy_ief_60_40,45478.57610214338,67704.36857225712,113182.9446744005,0.4018147454369036
2023-08-14,spy_ief_60_40,45478.57610214338,68078.09579102934,113556.67189317272,0.40049232989961947
2023-08-15,spy_ief_60_40,45478.57610214338,67285.05937583448,112763.63547797786,0.4033088850795796
2023-08-16,spy_ief_60_40,45478.57610214338,66791.32163619512,112269.8977383385,0.4050825467761437
2023-08-17,spy_ief_60_40,45478.57610214338,66282.37075593686,111760.94685808025,0.4069272619879858
2023-08-18,spy_ief_60_40,45478.57610214338,66314.26665145095,111792.84275359433,0.4068111605533098
2023-08-21,spy_ief_60_40,45478.57610214338,66745.73487152747,112224.31097367086,0.4052470958169945
2023-08-22,spy_ief_60_40,45478.57610214338,66564.94838045971,112043.5244826031,0.40590097742957737
2023-08-23,spy_ief_60_40,44884.25837737657,67905.76983769648,112790.02821507305,0.39794527129463314
2023-08-24,spy_ief_60_40,44884.25837737657,66964.64482291874,111848.90320029532,0.401293683649265
2023-08-25,spy_ief_60_40,44884.25837737657,67436.73832951569,112320.99670689227,0.39960701643793706
2023-08-28,spy_ief_60_40,44884.25837737657,67864.37973292267,112748.63811029925,0.3980913572851088
2023-08-29,spy_ief_60_40,44884.25837737657,68845.34453466415,113729.60291204072,0.3946576548947452
2023-08-30,spy_ief_60_40,44884.25837737657,69128.90780439405,114013.16618177062,0.39367609795010716
2023-08-31,spy_ief_60_40,44884.25837737657,69027.74594504837,113912.00432242494,0.3940257099711182
2023-09-01,spy_ief_60_40,44884.25837737657,69156.4851087416,114040.74348611818,0.3935808992935949
2023-09-05,spy_ief_60_40,44884.25837737657,68857.59735797935,113741.85573535593,0.3946151404616532
2023-09-06,spy_ief_60_40,44884.25837737657,68394.7139948834,113278.97237225997,0.3962276266938306
2023-09-07,spy_ief_60_40,45120.91046926051,67947.13940509019,113068.04987435069,0.39905977435183587
2023-09-08,spy_ief_60_40,45120.91046926051,68049.48406848333,113170.39453774385,0.3986988881108131
2023-09-11,spy_ief_60_40,45120.91046926051,68497.01396337814,113617.92443263865,0.3971284521749173
2023-09-12,spy_ief_60_40,45120.91046926051,68121.27212393464,113242.18259319515,0.3984461393803256
2023-09-13,spy_ief_60_40,45120.91046926051,68200.69812816587,113321.60859742638,0.3981668723884073
2023-09-14,spy_ief_60_40,45120.91046926051,68788.75280470906,113909.66327396958,0.3961113497521106
2023-09-15,spy_ief_60_40,45120.91046926051,67959.9559505224,113080.86641978292,0.3990145450580562
2023-09-18,spy_ief_60_40,45120.91046926051,67999.81574371412,113120.72621297464,0.3988739462679056
2023-09-19,spy_ief_60_40,45120.91046926051,67858.80005420464,112979.71052346515,0.39937180100925457
2023-09-20,spy_ief_60_40,45120.91046926051,67234.94760637914,112355.85807563964,0.4015893006565304
2023-09-21,spy_ief_60_40,44762.08247779373,66478.93576354042,111241.01824133415,0.40238828433486373
2023-09-22,spy_ief_60_40,44762.08247779373,66329.46406349691,111091.54654129065,0.4029296906147265
2023-09-25,spy_ief_60_40,44762.08247779373,66608.38500089965,111370.46747869338,0.4019205763534871
2023-09-26,spy_ief_60_40,44762.08247779373,65629.81979830343,110391.90227609716,0.40548338741224804
2023-09-27,spy_ief_60_40,44762.08247779373,65656.02609552383,110418.10857331756,0.4053871512214116
2023-09-28,spy_ief_60_40,44762.08247779373,66036.66094981547,110798.74342760921,0.40399449572313256
2023-09-29,spy_ief_60_40,44762.08247779373,65876.40382944251,110638.48630723625,0.4045796717924375
2023-10-02,spy_ief_60_40,44762.08247779373,65850.18785485976,110612.27033265348,0.4046755603440468
2023-10-03,spy_ief_60_40,44762.08247779373,64968.7204673156,109730.80294510933,0.4079263185578354
2023-10-04,spy_ief_60_40,44762.08247779373,65441.832196141295,110203.91467393503,0.4061750674668245
2023-10-05,spy_ief_60_40,44063.06810178759,66116.4096105084,110179.477712296,0.3999208293294548
2023-10-06,spy_ief_60_40,44063.06810178759,66901.3924719905,110964.4605737781,0.39709171633823176
2023-10-09,spy_ief_60_40,44063.06810178759,67329.71343227489,111392.78153406248,0.39556484266723935
2023-10-10,spy_ief_60_40,44063.06810178759,67680.14985184991,111743.2179536375,0.39432431702539167
2023-10-11,spy_ief_60_40,44063.06810178759,67957.38673573878,112020.45483752637,0.39334841271352033
2023-10-12,spy_ief_60_40,44063.06810178759,67543.0914481126,111606.15954990019,0.3948085686264168
2023-10-13,spy_ief_60_40,44063.06810178759,67206.66602999005,111269.73413177764,0.3960022772194579
2023-10-16,spy_ief_60_40,44063.06810178759,67913.7839123704,111976.852014158,0.39350157920331963
2023-10-17,spy_ief_60_40,44063.06810178759,67910.6589455543,111973.72704734189,0.39351256105959537
2023-10-18,spy_ief_60_40,44063.06810178759,67005.74875820156,111068.81685998915,0.3967186231697462
2023-10-19,spy_ief_60_40,44473.62595648736,66010.74644515668,110484.37240164404,0.40253318175001535
2023-10-20,spy_ief_60_40,44473.62595648736,65199.613481842156,109673.23943832952,0.4055102793010448
2023-10-23,spy_ief_60_40,44473.62595648736,65086.60225523414,109560.22821172149,0.4059285626034254
2023-10-24,spy_ief_60_40,44473.62595648736,65577.32207156772,110050.94802805508,0.4041185174084078
2023-10-25,spy_ief_60_40,44473.62595648736,64636.137007683305,109109.76296417066,0.407604459475286
2023-10-26,spy_ief_60_40,44473.62595648736,63862.14790027771,108335.77385676507,0.4105165299810169
2023-10-27,spy_ief_60_40,44473.62595648736,63572.67176492467,108046.29772141203,0.41161638014806146
2023-10-30,spy_ief_60_40,44473.62595648736,64332.74529270879,108806.37124919615,0.40874100887558024
2023-10-31,spy_ief_60_40,44473.62595648736,64736.7685691513,109210.39452563867,0.407228873676915
2023-11-01,spy_ief_60_40,44473.62595648736,65427.16212856191,109900.78808504928,0.40467067371773907
2023-11-02,spy_ief_60_40,44203.04053290699,66954.27389113932,111157.31442404632,0.3976620050775955
2023-11-03,spy_ief_60_40,44203.04053290699,67565.13473140319,111768.17526431018,0.3954886122849847
2023-11-06,spy_ief_60_40,44203.04053290699,67720.55124593752,111923.59177884451,0.39493943886513233
2023-11-07,spy_ief_60_40,44203.04053290699,67913.28334125782,112116.32387416481,0.3942605234053057
2023-11-08,spy_ief_60_40,44203.04053290699,67963.03419536875,112166.07472827574,0.3940856505854344
2023-11-09,spy_ief_60_40,44203.04053290699,67433.00751212268,111636.04804502967,0.3959566941591948
2023-11-10,spy_ief_60_40,44203.04053290699,68485.28639258395,112688.32692549094,0.3922592671211976
2023-11-13,spy_ief_60_40,44203.04053290699,68420.01096843898,112623.05150134597,0.3924866174699477
2023-11-14,spy_ief_60_40,44203.04053290699,69747.41295060673,113950.45348351372,0.3879145644585106
2023-11-15,spy_ief_60_40,44203.04053290699,69895.06473992126,114098.10527282825,0.3874125729538619
2023-11-16,spy_ief_60_40,45610.64068947098,68569.78497032105,114180.42565979203,0.3994611197664549
2023-11-17,spy_ief_60_40,45610.64068947098,68655.06272516913,114265.70341464011,0.3991629975265806
2023-11-20,spy_ief_60_40,45610.64068947098,69183.55718109607,114794.19787056705,0.3973253137836981
2023-11-21,spy_ief_60_40,45610.64068947098,69032.77532228854,114643.41601175952,0.397847885872421
2023-11-22,spy_ief_60_40,45610.64068947098,69299.29640055369,114909.93709002467,0.39692512105143635
2023-11-24,spy_ief_60_40,45610.64068947098,69341.93288696796,114952.57357643894,0.3967778995321205
2023-11-27,spy_ief_60_40,45610.64068947098,69217.06001014702,114827.700699618,0.3972093877311497
2023-11-28,spy_ief_60_40,45610.64068947098,69285.59113248918,114896.23182196016,0.3969724678190308
2023-11-29,spy_ief_60_40,45610.64068947098,69236.85278911388,114847.49347858486,0.3971409327968991
2023-11-30,spy_ief_60_40,45610.64068947098,69509.47572434008,115120.11641381106,0.3962004392483313
